DATE;TIME_FROM;TIME_TO;IDAEP_GERMANY_VALUE_OP_[EUR/MWH];IDAEP_GERMANY_COMMENT;IDAEP_GERMANY_VALUE_QA_[EUR/MWH]
06.10.2020;18:15;18:30;41,160;;n/a
06.10.2020;18:30;18:45;37,250;;n/a
06.10.2020;18:45;19:00;37,240;;n/a
06.10.2020;19:00;19:15;42,750;;n/a
06.10.2020;19:15;19:30;48,370;;n/a
06.10.2020;19:30;19:45;46,880;;n/a
06.10.2020;19:45;20:00;47,080;;n/a
06.10.2020;20:00;20:15;52,660;;n/a
06.10.2020;20:15;20:30;46,270;;n/a
06.10.2020;20:30;20:45;40,530;;n/a
06.10.2020;20:45;21:00;40,180;;n/a
06.10.2020;21:00;21:15;43,130;;n/a
06.10.2020;21:15;21:30;42,330;;n/a
06.10.2020;21:30;21:45;45,160;;n/a
06.10.2020;21:45;22:00;38,410;;n/a
06.10.2020;22:00;22:15;46,190;;n/a
06.10.2020;22:15;22:30;45,520;;n/a
06.10.2020;22:30;22:45;46,090;;n/a
06.10.2020;22:45;23:00;40,870;;n/a
06.10.2020;23:00;23:15;34,770;;n/a
06.10.2020;23:15;23:30;34,840;;n/a
06.10.2020;23:30;23:45;44,850;;n/a
06.10.2020;23:45;00:00;42,730;;n/a
07.10.2020;00:00;00:15;52,890;;n/a
07.10.2020;00:15;00:30;46,030;;n/a
07.10.2020;00:30;00:45;38,910;;n/a
07.10.2020;00:45;01:00;41,130;;n/a
07.10.2020;01:00;01:15;37,350;;n/a
07.10.2020;01:15;01:30;22,960;;n/a
07.10.2020;01:30;01:45;29,250;;n/a
07.10.2020;01:45;02:00;21,780;;n/a
07.10.2020;02:00;02:15;16,160;;n/a
07.10.2020;02:15;02:30;25,900;;n/a
07.10.2020;02:30;02:45;27,280;;n/a
07.10.2020;02:45;03:00;28,700;;n/a
07.10.2020;03:00;03:15;25,780;;n/a
07.10.2020;03:15;03:30;27,900;;n/a
07.10.2020;03:30;03:45;27,590;;n/a
07.10.2020;03:45;04:00;33,620;;n/a
07.10.2020;04:00;04:15;11,660;;n/a
07.10.2020;04:15;04:30;33,570;;n/a
07.10.2020;04:30;04:45;36,540;;n/a
07.10.2020;04:45;05:00;39,640;;n/a
07.10.2020;05:00;05:15;26,540;;n/a
07.10.2020;05:15;05:30;17,090;;n/a
07.10.2020;05:30;05:45;27,750;;n/a
07.10.2020;05:45;06:00;31,870;;n/a
07.10.2020;06:00;06:15;35,470;;n/a
07.10.2020;06:15;06:30;42,460;;n/a
07.10.2020;06:30;06:45;37,040;;n/a
07.10.2020;06:45;07:00;42,740;;n/a
07.10.2020;07:00;07:15;35,810;;n/a
07.10.2020;07:15;07:30;37,360;;n/a
07.10.2020;07:30;07:45;38,450;;n/a
07.10.2020;07:45;08:00;41,450;;n/a
07.10.2020;08:00;08:15;55,980;;n/a
07.10.2020;08:15;08:30;43,980;;n/a
07.10.2020;08:30;08:45;44,340;;n/a
07.10.2020;08:45;09:00;49,120;;n/a
07.10.2020;09:00;09:15;55,300;;n/a
07.10.2020;09:15;09:30;48,030;;n/a
07.10.2020;09:30;09:45;58,320;;n/a
07.10.2020;09:45;10:00;72,200;;n/a
07.10.2020;10:00;10:15;82,190;;n/a
07.10.2020;10:15;10:30;56,490;;n/a
07.10.2020;10:30;10:45;41,040;;n/a
07.10.2020;10:45;11:00;34,440;;n/a
07.10.2020;11:00;11:15;29,500;;n/a
07.10.2020;11:15;11:30;32,630;;n/a
07.10.2020;11:30;11:45;42,900;;n/a
07.10.2020;11:45;12:00;39,890;;n/a
07.10.2020;12:00;12:15;48,620;;n/a
07.10.2020;12:15;12:30;46,300;;n/a
07.10.2020;12:30;12:45;38,880;;n/a
07.10.2020;12:45;13:00;37,030;;n/a
07.10.2020;13:00;13:15;39,840;;n/a
07.10.2020;13:15;13:30;35,350;;n/a
07.10.2020;13:30;13:45;23,220;;n/a
07.10.2020;13:45;14:00;18,800;;n/a
07.10.2020;14:00;14:15;37,910;;n/a
07.10.2020;14:15;14:30;13,100;;n/a
07.10.2020;14:30;14:45;27,600;;n/a
07.10.2020;14:45;15:00;32,490;;n/a
07.10.2020;15:00;15:15;13,070;;n/a
07.10.2020;15:15;15:30;24,180;;n/a
07.10.2020;15:30;15:45;35,500;;n/a
07.10.2020;15:45;16:00;39,950;;n/a
07.10.2020;16:00;16:15;30,120;;n/a
07.10.2020;16:15;16:30;26,930;;n/a
07.10.2020;16:30;16:45;29,770;;n/a
07.10.2020;16:45;17:00;47,690;;n/a
07.10.2020;17:00;17:15;19,190;;n/a
07.10.2020;17:15;17:30;37,010;;n/a
07.10.2020;17:30;17:45;40,960;;n/a
07.10.2020;17:45;18:00;46,060;;n/a
07.10.2020;18:00;18:15;36,010;;n/a
07.10.2020;18:15;18:30;37,030;;n/a
07.10.2020;18:30;18:45;35,690;;n/a
07.10.2020;18:45;19:00;39,900;;n/a
07.10.2020;19:00;19:15;60,270;;n/a
07.10.2020;19:15;19:30;65,080;;n/a
07.10.2020;19:30;19:45;52,470;;n/a
07.10.2020;19:45;20:00;73,680;;n/a
07.10.2020;20:00;20:15;53,320;;n/a
07.10.2020;20:15;20:30;45,500;;n/a
07.10.2020;20:30;20:45;47,960;;n/a
07.10.2020;20:45;21:00;31,870;;n/a
07.10.2020;21:00;21:15;40,280;;n/a
07.10.2020;21:15;21:30;39,160;;n/a
07.10.2020;21:30;21:45;31,870;;n/a
07.10.2020;21:45;22:00;29,760;;n/a
07.10.2020;22:00;22:15;46,490;;n/a
07.10.2020;22:15;22:30;40,280;;n/a
07.10.2020;22:30;22:45;30,940;;n/a
07.10.2020;22:45;23:00;29,860;;n/a
07.10.2020;23:00;23:15;35,720;;n/a
07.10.2020;23:15;23:30;33,970;;n/a
07.10.2020;23:30;23:45;26,260;;n/a
07.10.2020;23:45;00:00;28,930;;n/a
08.10.2020;00:00;00:15;30,230;;n/a
08.10.2020;00:15;00:30;31,710;;n/a
08.10.2020;00:30;00:45;24,730;;n/a
08.10.2020;00:45;01:00;23,760;;n/a
08.10.2020;01:00;01:15;27,340;;n/a
08.10.2020;01:15;01:30;21,880;;n/a
08.10.2020;01:30;01:45;-2,310;;n/a
08.10.2020;01:45;02:00;-6,170;;n/a
08.10.2020;02:00;02:15;13,100;;n/a
08.10.2020;02:15;02:30;21,950;;n/a
08.10.2020;02:30;02:45;25,870;;n/a
08.10.2020;02:45;03:00;31,890;;n/a
08.10.2020;03:00;03:15;16,940;;n/a
08.10.2020;03:15;03:30;18,780;;n/a
08.10.2020;03:30;03:45;17,860;;n/a
08.10.2020;03:45;04:00;22,940;;n/a
08.10.2020;04:00;04:15;4,440;;n/a
08.10.2020;04:15;04:30;17,940;;n/a
08.10.2020;04:30;04:45;20,360;;n/a
08.10.2020;04:45;05:00;20,920;;n/a
08.10.2020;05:00;05:15;21,120;;n/a
08.10.2020;05:15;05:30;26,550;;n/a
08.10.2020;05:30;05:45;28,600;;n/a
08.10.2020;05:45;06:00;30,220;;n/a
08.10.2020;06:00;06:15;27,220;;n/a
08.10.2020;06:15;06:30;39,580;;n/a
08.10.2020;06:30;06:45;48,070;;n/a
08.10.2020;06:45;07:00;50,210;;n/a
08.10.2020;07:00;07:15;32,150;;n/a
08.10.2020;07:15;07:30;50,030;;n/a
08.10.2020;07:30;07:45;47,200;;n/a
08.10.2020;07:45;08:00;37,590;;n/a
08.10.2020;08:00;08:15;54,450;;n/a
08.10.2020;08:15;08:30;31,830;;n/a
08.10.2020;08:30;08:45;40,060;;n/a
08.10.2020;08:45;09:00;54,870;;n/a
08.10.2020;09:00;09:15;56,410;;n/a
08.10.2020;09:15;09:30;49,150;;n/a
08.10.2020;09:30;09:45;44,180;;n/a
08.10.2020;09:45;10:00;23,740;;n/a
08.10.2020;10:00;10:15;32,970;;n/a
08.10.2020;10:15;10:30;23,940;;n/a
08.10.2020;10:30;10:45;14,520;;n/a
08.10.2020;10:45;11:00;9,000;;n/a
08.10.2020;11:00;11:15;20,490;;n/a
08.10.2020;11:15;11:30;25,690;;n/a
08.10.2020;11:30;11:45;28,280;;n/a
08.10.2020;11:45;12:00;18,570;;n/a
08.10.2020;12:00;12:15;23,070;;n/a
08.10.2020;12:15;12:30;27,620;;n/a
08.10.2020;12:30;12:45;26,780;;n/a
08.10.2020;12:45;13:00;16,150;;n/a
08.10.2020;13:00;13:15;22,160;;n/a
08.10.2020;13:15;13:30;18,370;;n/a
08.10.2020;13:30;13:45;10,710;;n/a
08.10.2020;13:45;14:00;12,920;;n/a
08.10.2020;14:00;14:15;8,300;;n/a
08.10.2020;14:15;14:30;3,720;;n/a
08.10.2020;14:30;14:45;-18,120;;n/a
08.10.2020;14:45;15:00;-12,840;;n/a
08.10.2020;15:00;15:15;-49,090;;n/a
08.10.2020;15:15;15:30;6,050;;n/a
08.10.2020;15:30;15:45;15,030;;n/a
08.10.2020;15:45;16:00;40,330;;n/a
08.10.2020;16:00;16:15;13,830;;n/a
08.10.2020;16:15;16:30;31,840;;n/a
08.10.2020;16:30;16:45;89,940;;n/a
08.10.2020;16:45;17:00;73,910;;n/a
08.10.2020;17:00;17:15;36,820;;n/a
08.10.2020;17:15;17:30;35,420;;n/a
08.10.2020;17:30;17:45;41,210;;n/a
08.10.2020;17:45;18:00;39,620;;n/a
08.10.2020;18:00;18:15;27,150;;n/a
08.10.2020;18:15;18:30;42,760;;n/a
08.10.2020;18:30;18:45;46,460;;n/a
08.10.2020;18:45;19:00;54,130;;n/a
08.10.2020;19:00;19:15;46,880;;n/a
08.10.2020;19:15;19:30;42,490;;n/a
08.10.2020;19:30;19:45;37,920;;n/a
08.10.2020;19:45;20:00;32,110;;n/a
08.10.2020;20:00;20:15;45,330;;n/a
08.10.2020;20:15;20:30;35,540;;n/a
08.10.2020;20:30;20:45;14,140;;n/a
08.10.2020;20:45;21:00;19,680;;n/a
08.10.2020;21:00;21:15;32,060;;n/a
08.10.2020;21:15;21:30;29,030;;n/a
08.10.2020;21:30;21:45;27,750;;n/a
08.10.2020;21:45;22:00;24,470;;n/a
08.10.2020;22:00;22:15;32,720;;n/a
08.10.2020;22:15;22:30;32,210;;n/a
08.10.2020;22:30;22:45;18,810;;n/a
08.10.2020;22:45;23:00;13,750;;n/a
08.10.2020;23:00;23:15;32,950;;n/a
08.10.2020;23:15;23:30;35,790;;n/a
08.10.2020;23:30;23:45;30,610;;n/a
08.10.2020;23:45;00:00;27,570;;n/a
09.10.2020;00:00;00:15;32,220;;n/a
09.10.2020;00:15;00:30;17,120;;n/a
09.10.2020;00:30;00:45;23,410;;n/a
09.10.2020;00:45;01:00;21,990;;n/a
09.10.2020;01:00;01:15;18,790;;n/a
09.10.2020;01:15;01:30;18,990;;n/a
09.10.2020;01:30;01:45;22,000;;n/a
09.10.2020;01:45;02:00;21,490;;n/a
09.10.2020;02:00;02:15;1,350;;n/a
09.10.2020;02:15;02:30;17,790;;n/a
09.10.2020;02:30;02:45;25,060;;n/a
09.10.2020;02:45;03:00;15,880;;n/a
09.10.2020;03:00;03:15;16,230;;n/a
09.10.2020;03:15;03:30;11,850;;n/a
09.10.2020;03:30;03:45;30,910;;n/a
09.10.2020;03:45;04:00;39,050;;n/a
09.10.2020;04:00;04:15;14,790;;n/a
09.10.2020;04:15;04:30;30,960;;n/a
09.10.2020;04:30;04:45;39,570;;n/a
09.10.2020;04:45;05:00;42,250;;n/a
09.10.2020;05:00;05:15;15,300;;n/a
09.10.2020;05:15;05:30;32,740;;n/a
09.10.2020;05:30;05:45;29,390;;n/a
09.10.2020;05:45;06:00;48,600;;n/a
09.10.2020;06:00;06:15;25,680;;n/a
09.10.2020;06:15;06:30;40,660;;n/a
09.10.2020;06:30;06:45;45,600;;n/a
09.10.2020;06:45;07:00;49,650;;n/a
09.10.2020;07:00;07:15;50,210;;n/a
09.10.2020;07:15;07:30;55,630;;n/a
09.10.2020;07:30;07:45;55,620;;n/a
09.10.2020;07:45;08:00;64,440;;n/a
09.10.2020;08:00;08:15;66,000;;n/a
09.10.2020;08:15;08:30;49,660;;n/a
09.10.2020;08:30;08:45;30,150;;n/a
09.10.2020;08:45;09:00;28,460;;n/a
09.10.2020;09:00;09:15;40,170;;n/a
09.10.2020;09:15;09:30;45,360;;n/a
09.10.2020;09:30;09:45;54,790;;n/a
09.10.2020;09:45;10:00;53,340;;n/a
09.10.2020;10:00;10:15;75,730;;n/a
09.10.2020;10:15;10:30;72,210;;n/a
09.10.2020;10:30;10:45;58,530;;n/a
09.10.2020;10:45;11:00;54,450;;n/a
09.10.2020;11:00;11:15;41,630;;n/a
09.10.2020;11:15;11:30;38,150;;n/a
09.10.2020;11:30;11:45;30,700;;n/a
09.10.2020;11:45;12:00;31,550;;n/a
09.10.2020;12:00;12:15;49,760;;n/a
09.10.2020;12:15;12:30;45,150;;n/a
09.10.2020;12:30;12:45;40,390;;n/a
09.10.2020;12:45;13:00;38,850;;n/a
09.10.2020;13:00;13:15;52,990;;n/a
09.10.2020;13:15;13:30;50,790;;n/a
09.10.2020;13:30;13:45;70,940;;n/a
09.10.2020;13:45;14:00;55,200;;n/a
09.10.2020;14:00;14:15;32,000;;n/a
09.10.2020;14:15;14:30;44,060;;n/a
09.10.2020;14:30;14:45;51,110;;n/a
09.10.2020;14:45;15:00;55,420;;n/a
09.10.2020;15:00;15:15;36,410;;n/a
09.10.2020;15:15;15:30;48,060;;n/a
09.10.2020;15:30;15:45;42,120;;n/a
09.10.2020;15:45;16:00;43,100;;n/a
09.10.2020;16:00;16:15;31,190;;n/a
09.10.2020;16:15;16:30;45,180;;n/a
09.10.2020;16:30;16:45;50,870;;n/a
09.10.2020;16:45;17:00;40,170;;n/a
09.10.2020;17:00;17:15;30,390;;n/a
09.10.2020;17:15;17:30;34,950;;n/a
09.10.2020;17:30;17:45;35,380;;n/a
09.10.2020;17:45;18:00;39,750;;n/a
09.10.2020;18:00;18:15;32,250;;n/a
09.10.2020;18:15;18:30;38,480;;n/a
09.10.2020;18:30;18:45;30,830;;n/a
09.10.2020;18:45;19:00;29,470;;n/a
09.10.2020;19:00;19:15;52,540;;n/a
09.10.2020;19:15;19:30;46,350;;n/a
09.10.2020;19:30;19:45;57,560;;n/a
09.10.2020;19:45;20:00;49,440;;n/a
09.10.2020;20:00;20:15;54,250;;n/a
09.10.2020;20:15;20:30;49,270;;n/a
09.10.2020;20:30;20:45;43,380;;n/a
09.10.2020;20:45;21:00;40,430;;n/a
09.10.2020;21:00;21:15;56,670;;n/a
09.10.2020;21:15;21:30;47,770;;n/a
09.10.2020;21:30;21:45;41,060;;n/a
09.10.2020;21:45;22:00;41,920;;n/a
09.10.2020;22:00;22:15;54,130;;n/a
09.10.2020;22:15;22:30;29,330;;n/a
09.10.2020;22:30;22:45;26,870;;n/a
09.10.2020;22:45;23:00;14,680;;n/a
09.10.2020;23:00;23:15;43,090;;n/a
09.10.2020;23:15;23:30;43,540;;n/a
09.10.2020;23:30;23:45;40,910;;n/a
09.10.2020;23:45;00:00;26,950;;n/a
10.10.2020;00:00;00:15;41,580;;n/a
10.10.2020;00:15;00:30;37,590;;n/a
10.10.2020;00:30;00:45;33,090;;n/a
10.10.2020;00:45;01:00;31,150;;n/a
10.10.2020;01:00;01:15;37,420;;n/a
10.10.2020;01:15;01:30;35,670;;n/a
10.10.2020;01:30;01:45;34,350;;n/a
10.10.2020;01:45;02:00;36,620;;n/a
10.10.2020;02:00;02:15;35,630;;n/a
10.10.2020;02:15;02:30;42,960;;n/a
10.10.2020;02:30;02:45;50,850;;n/a
10.10.2020;02:45;03:00;53,130;;n/a
10.10.2020;03:00;03:15;38,770;;n/a
10.10.2020;03:15;03:30;39,390;;n/a
10.10.2020;03:30;03:45;34,580;;n/a
10.10.2020;03:45;04:00;28,120;;n/a
10.10.2020;04:00;04:15;34,320;;n/a
10.10.2020;04:15;04:30;36,470;;n/a
10.10.2020;04:30;04:45;40,240;;n/a
10.10.2020;04:45;05:00;38,540;;n/a
10.10.2020;05:00;05:15;38,190;;n/a
10.10.2020;05:15;05:30;34,810;;n/a
10.10.2020;05:30;05:45;48,410;;n/a
10.10.2020;05:45;06:00;49,900;;n/a
10.10.2020;06:00;06:15;37,570;;n/a
10.10.2020;06:15;06:30;48,370;;n/a
10.10.2020;06:30;06:45;46,240;;n/a
10.10.2020;06:45;07:00;43,270;;n/a
10.10.2020;07:00;07:15;34,270;;n/a
10.10.2020;07:15;07:30;20,690;;n/a
10.10.2020;07:30;07:45;26,640;;n/a
10.10.2020;07:45;08:00;25,550;;n/a
10.10.2020;08:00;08:15;30,780;;n/a
10.10.2020;08:15;08:30;23,900;;n/a
10.10.2020;08:30;08:45;31,070;;n/a
10.10.2020;08:45;09:00;27,800;;n/a
10.10.2020;09:00;09:15;39,920;;n/a
10.10.2020;09:15;09:30;34,700;;n/a
10.10.2020;09:30;09:45;25,980;;n/a
10.10.2020;09:45;10:00;19,710;;n/a
10.10.2020;10:00;10:15;41,430;;n/a
10.10.2020;10:15;10:30;57,830;;n/a
10.10.2020;10:30;10:45;42,590;;n/a
10.10.2020;10:45;11:00;43,460;;n/a
10.10.2020;11:00;11:15;43,210;;n/a
10.10.2020;11:15;11:30;42,390;;n/a
10.10.2020;11:30;11:45;46,870;;n/a
10.10.2020;11:45;12:00;37,240;;n/a
10.10.2020;12:00;12:15;37,510;;n/a
10.10.2020;12:15;12:30;28,280;;n/a
10.10.2020;12:30;12:45;31,140;;n/a
10.10.2020;12:45;13:00;36,790;;n/a
10.10.2020;13:00;13:15;33,590;;n/a
10.10.2020;13:15;13:30;11,610;;n/a
10.10.2020;13:30;13:45;11,920;;n/a
10.10.2020;13:45;14:00;20,390;;n/a
10.10.2020;14:00;14:15;30,300;;n/a
10.10.2020;14:15;14:30;60,930;;n/a
10.10.2020;14:30;14:45;57,050;;n/a
10.10.2020;14:45;15:00;61,590;;n/a
10.10.2020;15:00;15:15;29,930;;n/a
10.10.2020;15:15;15:30;24,710;;n/a
10.10.2020;15:30;15:45;17,730;;n/a
10.10.2020;15:45;16:00;33,870;;n/a
10.10.2020;16:00;16:15;18,620;;n/a
10.10.2020;16:15;16:30;28,590;;n/a
10.10.2020;16:30;16:45;29,890;;n/a
10.10.2020;16:45;17:00;39,300;;n/a
10.10.2020;17:00;17:15;19,830;;n/a
10.10.2020;17:15;17:30;24,610;;n/a
10.10.2020;17:30;17:45;38,160;;n/a
10.10.2020;17:45;18:00;46,200;;n/a
10.10.2020;18:00;18:15;42,460;;n/a
10.10.2020;18:15;18:30;47,750;;n/a
10.10.2020;18:30;18:45;34,550;;n/a
10.10.2020;18:45;19:00;35,470;;n/a
10.10.2020;19:00;19:15;52,720;;n/a
10.10.2020;19:15;19:30;50,340;;n/a
10.10.2020;19:30;19:45;42,230;;n/a
10.10.2020;19:45;20:00;23,020;;n/a
10.10.2020;20:00;20:15;42,150;;n/a
10.10.2020;20:15;20:30;29,490;;n/a
10.10.2020;20:30;20:45;54,020;;n/a
10.10.2020;20:45;21:00;32,380;;n/a
10.10.2020;21:00;21:15;59,160;;n/a
10.10.2020;21:15;21:30;30,320;;n/a
10.10.2020;21:30;21:45;26,400;;n/a
10.10.2020;21:45;22:00;-1,820;;n/a
10.10.2020;22:00;22:15;28,270;;n/a
10.10.2020;22:15;22:30;19,620;;n/a
10.10.2020;22:30;22:45;17,690;;n/a
10.10.2020;22:45;23:00;19,710;;n/a
10.10.2020;23:00;23:15;32,580;;n/a
10.10.2020;23:15;23:30;32,430;;n/a
10.10.2020;23:30;23:45;27,090;;n/a
10.10.2020;23:45;00:00;27,270;;n/a
11.10.2020;00:00;00:15;26,630;;n/a
11.10.2020;00:15;00:30;21,630;;n/a
11.10.2020;00:30;00:45;22,160;;n/a
11.10.2020;00:45;01:00;32,630;;n/a
11.10.2020;01:00;01:15;76,440;;n/a
11.10.2020;01:15;01:30;38,470;;n/a
11.10.2020;01:30;01:45;36,030;;n/a
11.10.2020;01:45;02:00;38,860;;n/a
11.10.2020;02:00;02:15;29,640;;n/a
11.10.2020;02:15;02:30;29,850;;n/a
11.10.2020;02:30;02:45;26,270;;n/a
11.10.2020;02:45;03:00;34,480;;n/a
11.10.2020;03:00;03:15;26,590;;n/a
11.10.2020;03:15;03:30;25,260;;n/a
11.10.2020;03:30;03:45;18,110;;n/a
11.10.2020;03:45;04:00;9,680;;n/a
11.10.2020;04:00;04:15;16,900;;n/a
11.10.2020;04:15;04:30;14,160;;n/a
11.10.2020;04:30;04:45;8,080;;n/a
11.10.2020;04:45;05:00;14,870;;n/a
11.10.2020;05:00;05:15;18,410;;n/a
11.10.2020;05:15;05:30;18,910;;n/a
11.10.2020;05:30;05:45;22,580;;n/a
11.10.2020;05:45;06:00;26,080;;n/a
11.10.2020;06:00;06:15;26,910;;n/a
11.10.2020;06:15;06:30;27,730;;n/a
11.10.2020;06:30;06:45;30,730;;n/a
11.10.2020;06:45;07:00;35,130;;n/a
11.10.2020;07:00;07:15;27,120;;n/a
11.10.2020;07:15;07:30;26,780;;n/a
11.10.2020;07:30;07:45;22,940;;n/a
11.10.2020;07:45;08:00;24,400;;n/a
11.10.2020;08:00;08:15;26,460;;n/a
11.10.2020;08:15;08:30;26,600;;n/a
11.10.2020;08:30;08:45;25,360;;n/a
11.10.2020;08:45;09:00;36,090;;n/a
11.10.2020;09:00;09:15;36,650;;n/a
11.10.2020;09:15;09:30;36,560;;n/a
11.10.2020;09:30;09:45;43,270;;n/a
11.10.2020;09:45;10:00;36,560;;n/a
11.10.2020;10:00;10:15;41,290;;n/a
11.10.2020;10:15;10:30;23,000;;n/a
11.10.2020;10:30;10:45;7,630;;n/a
11.10.2020;10:45;11:00;3,330;;n/a
11.10.2020;11:00;11:15;20,030;;n/a
11.10.2020;11:15;11:30;45,570;;n/a
11.10.2020;11:30;11:45;59,190;;n/a
11.10.2020;11:45;12:00;36,300;;n/a
11.10.2020;12:00;12:15;34,800;;n/a
11.10.2020;12:15;12:30;21,060;;n/a
11.10.2020;12:30;12:45;20,250;;n/a
11.10.2020;12:45;13:00;28,320;;n/a
11.10.2020;13:00;13:15;45,720;;n/a
11.10.2020;13:15;13:30;45,620;;n/a
11.10.2020;13:30;13:45;45,420;;n/a
11.10.2020;13:45;14:00;71,610;;n/a
11.10.2020;14:00;14:15;40,430;;n/a
11.10.2020;14:15;14:30;33,730;;n/a
11.10.2020;14:30;14:45;28,100;;n/a
11.10.2020;14:45;15:00;34,010;;n/a
11.10.2020;15:00;15:15;27,500;;n/a
11.10.2020;15:15;15:30;28,690;;n/a
11.10.2020;15:30;15:45;28,930;;n/a
11.10.2020;15:45;16:00;31,040;;n/a
11.10.2020;16:00;16:15;20,540;;n/a
11.10.2020;16:15;16:30;18,860;;n/a
11.10.2020;16:30;16:45;28,120;;n/a
11.10.2020;16:45;17:00;48,750;;n/a
11.10.2020;17:00;17:15;37,010;;n/a
11.10.2020;17:15;17:30;42,570;;n/a
11.10.2020;17:30;17:45;45,150;;n/a
11.10.2020;17:45;18:00;53,420;;n/a
11.10.2020;18:00;18:15;48,530;;n/a
11.10.2020;18:15;18:30;50,820;;n/a
11.10.2020;18:30;18:45;52,630;;n/a
11.10.2020;18:45;19:00;42,380;;n/a
11.10.2020;19:00;19:15;34,010;;n/a
11.10.2020;19:15;19:30;32,410;;n/a
11.10.2020;19:30;19:45;28,500;;n/a
11.10.2020;19:45;20:00;26,410;;n/a
11.10.2020;20:00;20:15;57,000;;n/a
11.10.2020;20:15;20:30;23,530;;n/a
11.10.2020;20:30;20:45;11,880;;n/a
11.10.2020;20:45;21:00;7,880;;n/a
11.10.2020;21:00;21:15;19,740;;n/a
11.10.2020;21:15;21:30;18,560;;n/a
11.10.2020;21:30;21:45;13,040;;n/a
11.10.2020;21:45;22:00;10,820;;n/a
11.10.2020;22:00;22:15;38,810;;n/a
11.10.2020;22:15;22:30;33,530;;n/a
11.10.2020;22:30;22:45;35,290;;n/a
11.10.2020;22:45;23:00;30,300;;n/a
11.10.2020;23:00;23:15;36,150;;n/a
11.10.2020;23:15;23:30;22,160;;n/a
11.10.2020;23:30;23:45;17,760;;n/a
11.10.2020;23:45;00:00;27,120;;n/a
12.10.2020;00:00;00:15;34,280;;n/a
12.10.2020;00:15;00:30;34,540;;n/a
12.10.2020;00:30;00:45;31,580;;n/a
12.10.2020;00:45;01:00;32,790;;n/a
12.10.2020;01:00;01:15;33,790;;n/a
12.10.2020;01:15;01:30;32,670;;n/a
12.10.2020;01:30;01:45;27,100;;n/a
12.10.2020;01:45;02:00;27,810;;n/a
12.10.2020;02:00;02:15;26,110;;n/a
12.10.2020;02:15;02:30;24,800;;n/a
12.10.2020;02:30;02:45;25,490;;n/a
12.10.2020;02:45;03:00;21,390;;n/a
12.10.2020;03:00;03:15;17,310;;n/a
12.10.2020;03:15;03:30;-14,310;;n/a
12.10.2020;03:30;03:45;5,720;;n/a
12.10.2020;03:45;04:00;9,310;;n/a
12.10.2020;04:00;04:15;19,520;;n/a
12.10.2020;04:15;04:30;28,590;;n/a
12.10.2020;04:30;04:45;41,320;;n/a
12.10.2020;04:45;05:00;36,130;;n/a
12.10.2020;05:00;05:15;30,440;;n/a
12.10.2020;05:15;05:30;33,920;;n/a
12.10.2020;05:30;05:45;46,400;;n/a
12.10.2020;05:45;06:00;59,440;;n/a
12.10.2020;06:00;06:15;51,690;;n/a
12.10.2020;06:15;06:30;60,840;;n/a
12.10.2020;06:30;06:45;61,330;;n/a
12.10.2020;06:45;07:00;59,660;;n/a
12.10.2020;07:00;07:15;41,140;;n/a
12.10.2020;07:15;07:30;53,990;;n/a
12.10.2020;07:30;07:45;58,680;;n/a
12.10.2020;07:45;08:00;57,480;;n/a
12.10.2020;08:00;08:15;112,820;;n/a
12.10.2020;08:15;08:30;94,220;;n/a
12.10.2020;08:30;08:45;101,330;;n/a
12.10.2020;08:45;09:00;96,660;;n/a
12.10.2020;09:00;09:15;86,260;;n/a
12.10.2020;09:15;09:30;68,850;;n/a
12.10.2020;09:30;09:45;68,880;;n/a
12.10.2020;09:45;10:00;75,070;;n/a
12.10.2020;10:00;10:15;69,380;;n/a
12.10.2020;10:15;10:30;92,760;;n/a
12.10.2020;10:30;10:45;87,410;;n/a
12.10.2020;10:45;11:00;74,950;;n/a
12.10.2020;11:00;11:15;66,430;;n/a
12.10.2020;11:15;11:30;56,150;;n/a
12.10.2020;11:30;11:45;53,860;;n/a
12.10.2020;11:45;12:00;55,380;;n/a
12.10.2020;12:00;12:15;58,120;;n/a
12.10.2020;12:15;12:30;62,890;;n/a
12.10.2020;12:30;12:45;56,310;;n/a
12.10.2020;12:45;13:00;61,840;;n/a
12.10.2020;13:00;13:15;76,790;;n/a
12.10.2020;13:15;13:30;67,270;;n/a
12.10.2020;13:30;13:45;37,190;;n/a
12.10.2020;13:45;14:00;21,410;;n/a
12.10.2020;14:00;14:15;28,480;;n/a
12.10.2020;14:15;14:30;26,320;;n/a
12.10.2020;14:30;14:45;32,230;;n/a
12.10.2020;14:45;15:00;37,130;;n/a
12.10.2020;15:00;15:15;34,570;;n/a
12.10.2020;15:15;15:30;37,880;;n/a
12.10.2020;15:30;15:45;38,610;;n/a
12.10.2020;15:45;16:00;39,440;;n/a
12.10.2020;16:00;16:15;26,600;;n/a
12.10.2020;16:15;16:30;21,870;;n/a
12.10.2020;16:30;16:45;25,730;;n/a
12.10.2020;16:45;17:00;33,040;;n/a
12.10.2020;17:00;17:15;39,780;;n/a
12.10.2020;17:15;17:30;51,650;;n/a
12.10.2020;17:30;17:45;43,920;;n/a
12.10.2020;17:45;18:00;50,790;;n/a
12.10.2020;18:00;18:15;39,550;;n/a
12.10.2020;18:15;18:30;40,310;;n/a
12.10.2020;18:30;18:45;44,130;;n/a
12.10.2020;18:45;19:00;52,460;;n/a
